Date,Name,Year,Letterboxd URI,Rating
2017-07-15,Flowers,2014,https://letterboxd.com/film/flowers-2014/,2.5
2017-07-15,Jauja,2014,https://letterboxd.com/film/jauja/,4.5
2017-07-15,Happy to Be Different,2014,https://letterboxd.com/film/happy-to-be-different/,2
2017-07-15,August Winds,2014,https://letterboxd.com/film/august-winds/,4
2017-07-15,In Her Place,2014,https://letterboxd.com/film/in-her-place/,3
2017-07-15,Still the Water,2014,https://letterboxd.com/film/still-the-water/,3.5
2017-07-15,Phoenix,2014,https://letterboxd.com/film/phoenix-2014/,2.5
2017-07-15,The Blue Room,2014,https://letterboxd.com/film/the-blue-room-2014/,3.5
2017-07-15,The Princess of France,2014,https://letterboxd.com/film/the-princess-of-france/,4
2017-07-15,The Tribe,2014,https://letterboxd.com/film/the-tribe-2014/,2
2017-07-15,Pasolini,2014,https://letterboxd.com/film/pasolini/,4.5
2017-07-15,Automata,2014,https://letterboxd.com/film/automata-2014/,2
2017-07-15,Li'l Quinquin,2014,https://letterboxd.com/film/lil-quinquin/,4
2017-07-15,The New Girlfriend,2014,https://letterboxd.com/film/the-new-girlfriend-2014/,2
2017-07-15,Marshland,2014,https://letterboxd.com/film/marshland/,2.5
2017-07-15,Amador,1966,https://letterboxd.com/film/amador-1966/,4
2017-07-15,A Swedish Love Story,1970,https://letterboxd.com/film/a-swedish-love-story/,4
2017-07-15,Under the Skin,2013,https://letterboxd.com/film/under-the-skin-2013/,4
2017-07-15,The Cabin in the Woods,2011,https://letterboxd.com/film/the-cabin-in-the-woods/,3
2017-07-15,Murder Is My Beat,1955,https://letterboxd.com/film/murder-is-my-beat/,4
2017-07-15,Nine Letters to Bertha,1966,https://letterboxd.com/film/nine-letters-to-bertha/,4
2017-07-15,Killer Joe,2011,https://letterboxd.com/film/killer-joe/,3
2017-07-15,We All Loved Each Other So Much,1974,https://letterboxd.com/film/we-all-loved-each-other-so-much/,3.5
2017-07-15,Nightfall,1956,https://letterboxd.com/film/nightfall/,3.5
2017-07-15,Duel,1971,https://letterboxd.com/film/duel/,2.5
2017-07-15,Life on Earth,1998,https://letterboxd.com/film/life-on-earth-1998/,3
2017-07-15,The Offence,1973,https://letterboxd.com/film/the-offence/,2.5
2017-07-15,The Thin Blue Line,1988,https://letterboxd.com/film/the-thin-blue-line/,4
2017-07-15,Love Letter of a Murderer,1972,https://letterboxd.com/film/love-letter-of-a-murderer/,3.5
2017-07-15,Danton,1983,https://letterboxd.com/film/danton-1983/,3.5
2017-07-15,Klute,1971,https://letterboxd.com/film/klute/,4
2017-07-15,Meeting Venus,1991,https://letterboxd.com/film/meeting-venus/,1.5
2017-07-15,Strange Impersonation,1946,https://letterboxd.com/film/strange-impersonation/,3.5
2017-07-15,Whisky Galore!,1949,https://letterboxd.com/film/whisky-galore/,3.5
2017-07-15,Le Beau Serge,1958,https://letterboxd.com/film/le-beau-serge/,3.5
2017-07-15,T-Men,1947,https://letterboxd.com/film/t-men/,3.5
2017-07-15,Innocents with Dirty Hands,1975,https://letterboxd.com/film/innocents-with-dirty-hands/,3.5
2017-07-15,The Strawberry Blonde,1941,https://letterboxd.com/film/the-strawberry-blonde/,3
2017-07-15,A High Wind in Jamaica,1965,https://letterboxd.com/film/a-high-wind-in-jamaica/,4
2017-07-15,The Hatter's Ghost,1982,https://letterboxd.com/film/the-hatters-ghost/,3
2017-07-15,Odds Against Tomorrow,1959,https://letterboxd.com/film/odds-against-tomorrow/,3.5
2017-07-15,Wedding in Blood,1973,https://letterboxd.com/film/wedding-in-blood/,3.5
2017-07-15,One Hour with You,1932,https://letterboxd.com/film/one-hour-with-you/,3.5
2017-07-15,The Clock,1945,https://letterboxd.com/film/the-clock/,3
2017-07-15,Deathtrap,1982,https://letterboxd.com/film/deathtrap/,1.5
2017-07-15,Grave of the Fireflies,1988,https://letterboxd.com/film/grave-of-the-fireflies/,3.5
2017-07-15,Q & A,1990,https://letterboxd.com/film/q-a/,4
2017-07-15,The Black Cat,1934,https://letterboxd.com/film/the-black-cat/,3
2017-07-15,The House on 92nd Street,1945,https://letterboxd.com/film/the-house-on-92nd-street/,2.5
2017-07-15,The Flavor of Green Tea Over Rice,1952,https://letterboxd.com/film/the-flavor-of-green-tea-over-rice/,4.5
2017-07-15,Madigan,1968,https://letterboxd.com/film/madigan/,3.5
2017-07-15,The Tarnished Angels,1957,https://letterboxd.com/film/the-tarnished-angels/,4.5
2017-07-15,Night Train,1959,https://letterboxd.com/film/night-train/,3.5
2017-07-15,The Window,1949,https://letterboxd.com/film/the-window/,3
2017-07-15,Come and See,1985,https://letterboxd.com/film/come-and-see/,3.5
2017-07-15,We Are the Lambeth Boys,1959,https://letterboxd.com/film/we-are-the-lambeth-boys/,3
2017-07-15,Nice Time,1957,https://letterboxd.com/film/nice-time/,3.5
2017-07-15,Momma Don't Allow,1956,https://letterboxd.com/film/momma-dont-allow/,4
2017-07-15,The Inextinguishable Fire,1969,https://letterboxd.com/film/the-inextinguishable-fire/,3.5
2017-07-15,A Touch of Sin,2013,https://letterboxd.com/film/a-touch-of-sin/,3
2017-07-15,Eden and After,1970,https://letterboxd.com/film/eden-and-after/,4
2017-07-15,The Death of Maria Malibran,1972,https://letterboxd.com/film/the-death-of-maria-malibran/,4
2017-07-15,Railroaded!,1947,https://letterboxd.com/film/railroaded/,3.5
2017-07-15,Invitation to a Journey,1927,https://letterboxd.com/film/invitation-to-a-journey-1927/,3.5
2017-07-15,Liberty and Homeland,2002,https://letterboxd.com/film/liberty-and-homeland/,4
2017-07-15,Origins of the 21st Century,2000,https://letterboxd.com/film/origins-of-the-21st-century/,4
2017-07-15,The Old Place,2000,https://letterboxd.com/film/the-old-place/,4
2017-07-15,At 3:25,1924,https://letterboxd.com/film/at-3-25/,3.5
2017-07-15,The Rendez-Vous of Déjà-Vu,2013,https://letterboxd.com/film/the-rendez-vous-of-deja-vu/,3.5
2017-07-15,The Cranes Are Flying,1957,https://letterboxd.com/film/the-cranes-are-flying/,3.5
2017-07-15,Things to Come,1936,https://letterboxd.com/film/things-to-come/,3
2017-07-15,French Cancan,1954,https://letterboxd.com/film/french-cancan/,4
2017-07-15,Diamond Flash,2011,https://letterboxd.com/film/diamond-flash/,3
2017-07-15,Swamp Water,1941,https://letterboxd.com/film/swamp-water/,4
2017-07-15,Big Buck Bunny,2008,https://letterboxd.com/film/big-buck-bunny/,2.5
2017-07-15,Open Windows,2014,https://letterboxd.com/film/open-windows/,2
2017-07-15,Faust,1926,https://letterboxd.com/film/faust-1926/,4.5
2017-07-15,The Wind Rises,2013,https://letterboxd.com/film/the-wind-rises/,2.5
2017-07-15,The Rules of the Game,1939,https://letterboxd.com/film/the-rules-of-the-game/,4.5
2017-07-15,The Meaning of Life,1983,https://letterboxd.com/film/the-meaning-of-life-1983/,1.5
2017-07-15,The Crimson Permanent Assurance,1983,https://letterboxd.com/film/the-crimson-permanent-assurance/,3.5
2017-07-15,The Immigrant,2013,https://letterboxd.com/film/the-immigrant-2013/,4
2017-07-15,Broken Lance,1954,https://letterboxd.com/film/broken-lance/,3
2017-07-15,La P’tite Lili,1927,https://letterboxd.com/film/la-ptite-lili/,2
2017-07-15,The Traveler,1974,https://letterboxd.com/film/the-traveler/,4
2017-07-15,Castro Street,1966,https://letterboxd.com/film/castro-street/,4.5
2017-07-15,Here I Am,1962,https://letterboxd.com/film/here-i-am-1962/,3.5
2017-07-15,All My Life,1966,https://letterboxd.com/film/all-my-life-1966/,3.5
2017-07-15,King and Country,1964,https://letterboxd.com/film/king-and-country/,3.5
2017-07-15,Safety Last!,1923,https://letterboxd.com/film/safety-last/,3.5
2017-07-15,Welcome to New York,2014,https://letterboxd.com/film/welcome-to-new-york/,4
2017-07-15,Only Lovers Left Alive,2013,https://letterboxd.com/film/only-lovers-left-alive/,5
2017-07-15,Kristina Talking Pictures,1976,https://letterboxd.com/film/kristina-talking-pictures/,4
2017-07-15,Phantom Nebula,2014,https://letterboxd.com/film/phantom-nebula/,4
2017-07-15,On purge bébé,1931,https://letterboxd.com/film/on-purge-bebe/,3.5
2017-07-15,Charleston Parade,1927,https://letterboxd.com/film/charleston-parade/,2.5
2017-07-15,The Little Match Girl,1928,https://letterboxd.com/film/the-little-match-girl/,3
2017-07-15,Jirokichi the Rat,1931,https://letterboxd.com/film/jirokichi-the-rat/,2.5
2017-07-15,Kid Commotion,1935,https://letterboxd.com/film/kid-commotion/,2.5
2017-07-15,Nana,1926,https://letterboxd.com/film/nana/,4
2017-07-15,Dimensions of Dialogue,1983,https://letterboxd.com/film/dimensions-of-dialogue/,3.5
2017-07-15,Ida,2013,https://letterboxd.com/film/ida/,3
2017-07-15,The Narrow Margin,1952,https://letterboxd.com/film/the-narrow-margin/,3.5
2017-07-15,Snowpiercer,2013,https://letterboxd.com/film/snowpiercer/,2.5
2017-07-15,July Rain,1967,https://letterboxd.com/film/july-rain/,4
2017-07-15,Spring on Zarechnaya Street,1956,https://letterboxd.com/film/spring-on-zarechnaya-street/,3
2017-07-15,The Last Film,2013,https://letterboxd.com/film/the-last-film/,3.5
2017-07-15,We Have a Pope,2011,https://letterboxd.com/film/we-have-a-pope/,4
2017-07-15,Los muertos,2004,https://letterboxd.com/film/los-muertos-2004/,4
2017-07-15,A Castle in Italy,2013,https://letterboxd.com/film/a-castle-in-italy/,3
2017-07-15,"Institute Benjamenta, or This Dream People Call Human Life",1995,https://letterboxd.com/film/institute-benjamenta-or-this-dream-people-call-human-life/,3.5
2017-07-15,Hôtel Terminus: The Life and Times of Klaus Barbie,1988,https://letterboxd.com/film/hotel-terminus-the-life-and-times-of-klaus-barbie/,4.5
2017-07-15,Notes on the Circus,1967,https://letterboxd.com/film/notes-on-the-circus/,4.5
2017-07-15,The Boston Strangler,1968,https://letterboxd.com/film/the-boston-strangler/,3.5
2017-07-15,Liv & Ingmar,2012,https://letterboxd.com/film/liv-ingmar/,2
2017-07-15,Rohmer in Paris,2013,https://letterboxd.com/film/rohmer-in-paris/,3
2017-07-15,Out-Takes from the Life of a Happy Man,2012,https://letterboxd.com/film/out-takes-from-the-life-of-a-happy-man/,4.5
2017-07-15,Reminiscences of a Journey to Lithuania,1972,https://letterboxd.com/film/reminiscences-of-a-journey-to-lithuania/,4
2017-07-15,Stockholm,2013,https://letterboxd.com/film/stockholm/,1.5
2017-07-15,Loft,2005,https://letterboxd.com/film/loft/,2.5
2017-07-15,Speaking Parts,1989,https://letterboxd.com/film/speaking-parts/,3.5
2017-07-15,Devi,1960,https://letterboxd.com/film/devi/,3.5
2017-07-15,Flowing,1956,https://letterboxd.com/film/flowing/,4.5
2017-07-15,A Canterbury Tale,1944,https://letterboxd.com/film/a-canterbury-tale/,3
2017-07-15,The Red Shoes,1948,https://letterboxd.com/film/the-red-shoes/,4
2017-07-15,When the Wind Blows,1986,https://letterboxd.com/film/when-the-wind-blows/,3
2017-07-15,Hawks and Sparrows,1966,https://letterboxd.com/film/hawks-and-sparrows/,3
2017-07-15,Touki Bouki,1973,https://letterboxd.com/film/touki-bouki/,3.5
2017-07-15,Marketa Lazarová,1967,https://letterboxd.com/film/marketa-lazarova/,4.5
2017-07-15,I Take This Woman,1940,https://letterboxd.com/film/i-take-this-woman/,2
2017-07-15,Our Sunhi,2013,https://letterboxd.com/film/our-sunhi/,4
2017-07-15,Tennessee's Partner,1955,https://letterboxd.com/film/tennessees-partner/,3.5
2017-07-15,The Man Between,1953,https://letterboxd.com/film/the-man-between/,3.5
2017-07-15,The Fallen Idol,1948,https://letterboxd.com/film/the-fallen-idol/,4
2017-07-15,Great Day in the Morning,1956,https://letterboxd.com/film/great-day-in-the-morning-1956/,3
2017-07-15,Drug War,2012,https://letterboxd.com/film/drug-war/,3
2017-07-15,Susana,1951,https://letterboxd.com/film/susana/,3.5
2017-07-15,The French Minister,2013,https://letterboxd.com/film/the-french-minister/,2.5
2017-07-15,The Lineup,1958,https://letterboxd.com/film/the-lineup/,3.5
2017-07-15,Nenette and Boni,1996,https://letterboxd.com/film/nenette-and-boni/,4
2017-07-15,Sound and Fury,1988,https://letterboxd.com/film/sound-and-fury-1988/,3.5
2017-07-15,Pépé le Moko,1937,https://letterboxd.com/film/pepe-le-moko/,3.5
2017-07-15,Silver Lode,1954,https://letterboxd.com/film/silver-lode/,4.5
2017-07-15,The Big Red One,1980,https://letterboxd.com/film/the-big-red-one/,3.5
2017-07-15,A Woman of Paris: A Drama of Fate,1923,https://letterboxd.com/film/a-woman-of-paris-a-drama-of-fate/,3.5
2017-07-15,Road to Nowhere,2010,https://letterboxd.com/film/road-to-nowhere/,3.5
2017-07-15,The Missing Picture,2013,https://letterboxd.com/film/the-missing-picture/,4
2017-07-15,Boule de Suif,1934,https://letterboxd.com/film/film:125078/,4
2017-07-15,Making 'Taxi Driver',1999,https://letterboxd.com/film/making-taxi-driver/,3
2017-07-15,The Grand Budapest Hotel,2014,https://letterboxd.com/film/the-grand-budapest-hotel/,4
2017-07-15,Night at the Crossroads,1932,https://letterboxd.com/film/night-at-the-crossroads/,4
2017-07-15,Red Hollywood,1996,https://letterboxd.com/film/red-hollywood/,3.5
2017-07-15,The Cameraman,1928,https://letterboxd.com/film/the-cameraman/,4.5
2017-07-15,Her,2013,https://letterboxd.com/film/her/,1.5
2017-07-15,The Shop Around the Corner,1940,https://letterboxd.com/film/the-shop-around-the-corner/,5
2017-07-15,The Petrified Forest,1936,https://letterboxd.com/film/the-petrified-forest/,3
2017-07-15,Who's That Knocking at My Door,1967,https://letterboxd.com/film/whos-that-knocking-at-my-door/,3.5
2017-07-15,Venus in Fur,2013,https://letterboxd.com/film/venus-in-fur/,3.5
2017-07-15,Birth,2004,https://letterboxd.com/film/birth-2004/,3
2017-07-15,Nymphlight,1957,https://letterboxd.com/film/nymphlight/,4
2017-07-15,Angel,1937,https://letterboxd.com/film/angel/,4.5
2017-07-15,Jack's Dream,1938,https://letterboxd.com/film/jacks-dream/,3.5
2017-07-15,Macbeth,1948,https://letterboxd.com/film/macbeth/,4
2017-07-15,Mad About Men,1954,https://letterboxd.com/film/mad-about-men/,2
2017-07-15,The Grandmaster,2013,https://letterboxd.com/film/the-grandmaster/,3.5
2017-07-15,The Future,2013,https://letterboxd.com/film/the-future-2013-1/,3.5
2017-07-15,The Wolf of Wall Street,2013,https://letterboxd.com/film/the-wolf-of-wall-street/,3.5
2017-07-15,The Farmer's Wife,1928,https://letterboxd.com/film/the-farmers-wife/,3.5
2017-07-15,Our Trip to Africa,1966,https://letterboxd.com/film/our-trip-to-africa/,4
2017-07-15,Arnulf Rainer,1960,https://letterboxd.com/film/arnulf-rainer/,3.5
2017-07-15,Schwechater,1958,https://letterboxd.com/film/schwechater/,3.5
2017-07-15,Adebar,1957,https://letterboxd.com/film/adebar/,3.5
2017-07-15,Blue Valentine,2010,https://letterboxd.com/film/blue-valentine/,1
2017-07-15,Inside Llewyn Davis,2013,https://letterboxd.com/film/inside-llewyn-davis/,3.5
2017-07-15,The Long Gray Line,1955,https://letterboxd.com/film/the-long-gray-line/,4
2017-07-15,Bastards,2013,https://letterboxd.com/film/bastards-2013/,4
2017-07-15,Searching for Sugar Man,2012,https://letterboxd.com/film/searching-for-sugar-man/,2.5
2017-07-15,Celine,1992,https://letterboxd.com/film/film:96932/,4
2017-07-15,The Conjuring,2013,https://letterboxd.com/film/the-conjuring/,3
2017-07-15,My Sex Life... or How I Got Into an Argument,1996,https://letterboxd.com/film/my-sex-life-or-how-i-got-into-an-argument/,4
2017-07-15,Gebo and the Shadow,2012,https://letterboxd.com/film/gebo-and-the-shadow/,4
2017-07-15,Nobody's Daughter Haewon,2013,https://letterboxd.com/film/nobodys-daughter-haewon/,4
2017-07-15,Stranger by the Lake,2013,https://letterboxd.com/film/stranger-by-the-lake/,4
2017-07-15,The Great Beauty,2013,https://letterboxd.com/film/the-great-beauty/,2
2017-07-15,Spring Breakers,2012,https://letterboxd.com/film/spring-breakers/,2.5
2017-07-15,The Hunt,1964,https://letterboxd.com/film/the-hunt-1964/,3.5
2017-07-15,Out of This World,1945,https://letterboxd.com/film/out-of-this-world-1945/,2
2017-07-15,Blossom,2012,https://letterboxd.com/film/blossom/,1
2017-07-15,Family Matters,1993,https://letterboxd.com/film/family-matters-1993/,1
2017-07-15,Karin's Face,1984,https://letterboxd.com/film/karins-face/,3.5
2017-07-15,Modern Romance,1981,https://letterboxd.com/film/modern-romance/,4
2017-07-15,The Girl from Nowhere,2012,https://letterboxd.com/film/the-girl-from-nowhere/,4
2017-07-15,Poetry,2010,https://letterboxd.com/film/poetry/,3
2017-07-15,Kippur,2000,https://letterboxd.com/film/kippur/,3.5
2017-07-15,Blue Jasmine,2013,https://letterboxd.com/film/blue-jasmine/,3
2017-07-15,Starship Troopers,1997,https://letterboxd.com/film/starship-troopers/,2.5
2017-07-15,"Camille Claudel, 1915",2013,https://letterboxd.com/film/camille-claudel-1915/,3.5
2017-07-15,The Merry Widow,1935,https://letterboxd.com/film/film:21466/,4
2017-07-15,Meyer from Berlin,1919,https://letterboxd.com/film/meyer-from-berlin/,3.5
2017-07-15,The Ceremony,1971,https://letterboxd.com/film/the-ceremony/,3.5
2017-07-15,Vers Madrid! (The Burning Bright),2012,https://letterboxd.com/film/vers-madrid-the-burning-bright/,4
2017-07-15,The Acrobat,2013,https://letterboxd.com/film/the-acrobat-2013/,0.5
2017-07-15,Democracy,2013,https://letterboxd.com/film/democracy/,2.5
2017-07-15,The Swimmer,2013,https://letterboxd.com/film/the-swimmer-2013-2/,1
2017-07-15,The Congress,2013,https://letterboxd.com/film/the-congress-2013/,4
2017-07-15,La lava en los labios,2013,https://letterboxd.com/film/la-lava-en-los-labios/,0.5
2017-07-15,Blue Is the Warmest Color,2013,https://letterboxd.com/film/blue-is-the-warmest-color/,4
2017-07-15,Cannibal,2013,https://letterboxd.com/film/cannibal-2013/,3.5
2017-07-15,Prisoners,2013,https://letterboxd.com/film/prisoners/,2.5
2017-07-15,Gravity,2013,https://letterboxd.com/film/gravity-2013/,2.5
2017-07-15,Night and Fog in Japan,1960,https://letterboxd.com/film/night-and-fog-in-japan/,4
2017-07-15,The Sun's Burial,1960,https://letterboxd.com/film/the-suns-burial/,3.5
2017-07-15,Wounded,2013,https://letterboxd.com/film/wounded-2013/,3.5
2017-07-15,You Ain't Seen Nothin' Yet,2012,https://letterboxd.com/film/you-aint-seen-nothin-yet/,4
2017-07-15,The Blood of My Brother: A Story of Death in Iraq,2005,https://letterboxd.com/film/the-blood-of-my-brother-a-story-of-death-in-iraq/,4
2017-07-15,Apart Together,2010,https://letterboxd.com/film/apart-together/,3
2017-07-15,Champion,1949,https://letterboxd.com/film/champion/,3.5
2017-07-15,This Is Not a Film,2011,https://letterboxd.com/film/this-is-not-a-film/,3
2017-07-15,Moolaadé,2004,https://letterboxd.com/film/moolaade/,3.5
